"filename", "language", "Python", "XML", "C++", "CMake", "CUDA C++", "Log", "Properties", "Batch", "PowerShell", "comment", "blank", "total"
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\operator_schema.h", "C++", 0, 0, 369, 0, 0, 0, 0, 0, 0, 171, 92, 632
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\plan_executor.h", "C++", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 6, 14
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\prof_dag_counters.h", "C++", 0, 0, 80, 0, 0, 0, 0, 0, 0, 10, 30, 120
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\qtensor.h", "C++", 0, 0, 160, 0, 0, 0, 0, 0, 0, 60, 41, 261
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\qtensor_serialization.h", "C++", 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\scope_guard.h", "C++", 0, 0, 83, 0, 0, 0, 0, 0, 0, 50, 26, 159
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\static_tracepoint.h", "C++", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\static_tracepoint_elfx86.h", "C++", 0, 0, 74, 0, 0, 0, 0, 0, 0, 14, 13, 101
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\stats.h", "C++", 0, 0, 209, 0, 0, 0, 0, 0, 0, 96, 53, 358
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\storage.h", "C++", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 8, 34
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\tensor.h", "C++", 0, 0, 361, 0, 0, 0, 0, 0, 0, 188, 93, 642
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\tensor_impl.h", "C++", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\tensor_int8.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 2, 5, 22
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\test_utils.h", "C++", 0, 0, 165, 0, 0, 0, 0, 0, 0, 23, 32, 220
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\timer.h", "C++", 0, 0, 24, 0, 0, 0, 0, 0, 0, 18, 7, 49
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\transform.h", "C++", 0, 0, 68, 0, 0, 0, 0, 0, 0, 87, 20, 175
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\types.h", "C++", 0, 0, 57, 0, 0, 0, 0, 0, 0, 11, 16, 84
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\core\workspace.h", "C++", 0, 0, 161, 0, 0, 0, 0, 0, 0, 138, 38, 337
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\cuda_rtc\common_rtc.h", "C++", 0, 0, 98, 0, 0, 0, 0, 0, 0, 9, 14, 121
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\db\create_db_op.h", "C++", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 8, 43
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\distributed\file_store_handler.h", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 14, 37
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\distributed\file_store_handler_op.h", "C++", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 9, 40
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\distributed\redis_store_handler.h", "C++", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 15, 43
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\distributed\redis_store_handler_op.h", "C++", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 10, 45
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\distributed\store_handler.h", "C++", 0, 0, 41, 0, 0, 0, 0, 0, 0, 26, 15, 82
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\distributed\store_ops.h", "C++", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 16, 56
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\ideep\ideep_utils.h", "C++", 0, 0, 44, 0, 0, 0, 0, 0, 0, 1, 8, 53
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\image\image_input_op.h", "C++", 0, 0, 1109, 0, 0, 0, 0, 0, 0, 128, 110, 1347
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\image\transform_gpu.h", "C++", 0, 0, 13, 0, 0, 0, 0, 0, 0, 24, 7, 44
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\mpi\mpi_common.h", "C++", 0, 0, 83, 0, 0, 0, 0, 0, 0, 53, 20, 156
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\mpi\mpi_ops.h", "C++", 0, 0, 212, 0, 0, 0, 0, 0, 0, 12, 25, 249
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\observers\operator_attaching_net_observer.h", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 1, 6, 32
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\observers\profile_observer.h", "C++", 0, 0, 75, 0, 0, 0, 0, 0, 0, 21, 18, 114
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\observers\runcnt_observer.h", "C++", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 13, 53
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\observers\time_observer.h", "C++", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 14, 73
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\onnx\backend.h", "C++", 0, 0, 194, 0, 0, 0, 0, 0, 0, 15, 66, 275
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\onnx\backend_rep.h", "C++", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 8, 49
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\onnx\device.h", "C++", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 7, 25
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\onnx\helper.h", "C++", 0, 0, 98, 0, 0, 0, 0, 0, 0, 1, 19, 118
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\onnx\offline_tensor.h", "C++", 0, 0, 47, 0, 0, 0, 0, 0, 0, 1, 6, 54
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\onnx\onnx_exporter.h", "C++", 0, 0, 102, 0, 0, 0, 0, 0, 0, 7, 30, 139
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\onnx\onnxifi_graph_info.h", "C++", 0, 0, 90, 0, 0, 0, 0, 0, 0, 8, 17, 115
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\onnx\onnxifi_init.h", "C++", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 11
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\abs_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\accumulate_op.h", "C++", 0, 0, 32, 0, 0, 0, 0, 0, 0, 1, 9, 42
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\accuracy_op.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 8, 28
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\acos_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\activation_ops_cudnn.h", "C++", 0, 0, 118, 0, 0, 0, 0, 0, 0, 2, 21, 141
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\affine_channel_op.h", "C++", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 20, 124
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\alias_with_name.h", "C++", 0, 0, 34, 0, 0, 0, 0, 0, 0, 2, 11, 47
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\apmeter_op.h", "C++", 0, 0, 28, 0, 0, 0, 0, 0, 0, 4, 11, 43
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\arg_ops.h", "C++", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 14, 101
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\asin_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\assert_op.h", "C++", 0, 0, 40, 0, 0, 0, 0, 0, 0, 1, 11, 52
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\atan_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\batch_box_cox_op.h", "C++", 0, 0, 77, 0, 0, 0, 0, 0, 0, 1, 17, 95
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\batch_bucketize_op.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 10, 31
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\batch_gather_ops.h", "C++", 0, 0, 133, 0, 0, 0, 0, 0, 0, 9, 28, 170
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\batch_matmul_op.h", "C++", 0, 0, 311, 0, 0, 0, 0, 0, 0, 0, 15, 326
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\batch_moments_op.h", "C++", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 19, 119
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\batch_permutation_op.h", "C++", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 10, 38
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\batch_sparse_to_dense_op.h", "C++", 0, 0, 122, 0, 0, 0, 0, 0, 0, 5, 25, 152
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\bbox_transform_op.h", "C++", 0, 0, 50, 0, 0, 0, 0, 0, 0, 14, 10, 74
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\bisect_percentile_op.h", "C++", 0, 0, 143, 0, 0, 0, 0, 0, 0, 7, 19, 169
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\boolean_mask_ops.h", "C++", 0, 0, 71, 0, 0, 0, 0, 0, 0, 6, 15, 92
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\boolean_unmask_ops.h", "C++", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 7, 21
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\box_with_nms_limit_op.h", "C++", 0, 0, 79, 0, 0, 0, 0, 0, 0, 27, 13, 119
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\bucketize_op.h", "C++", 0, 0, 37, 0, 0, 0, 0, 0, 0, 1, 13, 51
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\byte_weight_dequant_op.h", "C++", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 10, 56
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\cast_op.h", "C++", 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 12, 56
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\cbrt_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\cc_bmm_bg_op.h", "C++", 0, 0, 117, 0, 0, 0, 0, 0, 0, 9, 18, 144
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\ceil_op.h", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 9, 34
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\channel_backprop_stats_op.h", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 9, 34
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\channel_shuffle_op.h", "C++", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 17, 69
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\channel_stats_op.h", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 13, 61
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\clip_op.h", "C++", 0, 0, 52, 0, 0, 0, 0, 0, 0, 1, 12, 65
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\collect_and_distribute_fpn_rpn_proposals_op.h", "C++", 0, 0, 142, 0, 0, 0, 0, 0, 0, 32, 25, 199
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\concat_split_op.h", "C++", 0, 0, 299, 0, 0, 0, 0, 0, 0, 14, 24, 337
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\conditional_op.h", "C++", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 8, 25
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\conv_op.h", "C++", 0, 0, 79, 0, 0, 0, 0, 0, 0, 8, 15, 102
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\conv_op_cache_cudnn.h", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 10, 12, 67
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\conv_op_impl.h", "C++", 0, 0, 844, 0, 0, 0, 0, 0, 0, 54, 56, 954
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\conv_op_shared.h", "C++", 0, 0, 12, 0, 0, 0, 0, 0, 0, 8, 6, 26
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\conv_pool_op_base.h", "C++", 0, 0, 756, 0, 0, 0, 0, 0, 0, 75, 69, 900
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\conv_transpose_op.h", "C++", 0, 0, 43, 0, 0, 0, 0, 0, 0, 4, 11, 58
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\conv_transpose_op_impl.h", "C++", 0, 0, 588, 0, 0, 0, 0, 0, 0, 18, 41, 647
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\conv_transpose_op_mobile.h", "C++", 0, 0, 30, 0, 0, 0, 0, 0, 0, 4, 12, 46
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\conv_transpose_op_mobile_impl.h", "C++", 0, 0, 523, 0, 0, 0, 0, 0, 0, 64, 115, 702
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\conv_transpose_unpool_op_base.h", "C++", 0, 0, 271, 0, 0, 0, 0, 0, 0, 11, 37, 319
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\copy_op.h", "C++", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 9, 44
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\copy_rows_to_tensor_op.h", "C++", 0, 0, 71, 0, 0, 0, 0, 0, 0, 1, 11, 83
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\cos_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\cosh_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\cosine_embedding_criterion_op.h", "C++", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 11, 43
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\counter_ops.h", "C++", 0, 0, 135, 0, 0, 0, 0, 0, 0, 5, 25, 165
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\create_scope_op.h", "C++", 0, 0, 148, 0, 0, 0, 0, 0, 0, 6, 25, 179
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\cross_entropy_op.h", "C++", 0, 0, 121, 0, 0, 0, 0, 0, 0, 14, 25, 160
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\ctc_beam_search_decoder_op.h", "C++", 0, 0, 29, 0, 0, 0, 0, 0, 0, 1, 8, 38
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\ctc_greedy_decoder_op.h", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 8, 32
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\cube_op.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\data_couple.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 7, 23
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\dataset_ops.h", "C++", 0, 0, 146, 0, 0, 0, 0, 0, 0, 24, 44, 214
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\deform_conv_op.h", "C++", 0, 0, 89, 0, 0, 0, 0, 0, 0, 6, 18, 113
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\deform_conv_op_impl.h", "C++", 0, 0, 342, 0, 0, 0, 0, 0, 0, 23, 43, 408
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\dense_vector_to_id_list_op.h", "C++", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 14, 66
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\distance_op.h", "C++", 0, 0, 247, 0, 0, 0, 0, 0, 0, 7, 43, 297
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\do_op.h", "C++", 0, 0, 158, 0, 0, 0, 0, 0, 0, 6, 20, 184
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\dropout_op.h", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 2, 11, 58
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\elementwise_add_op.h", "C++", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 8, 77
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\elementwise_div_op.h", "C++", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 8, 49
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\elementwise_linear_op.h", "C++", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 10, 42
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\elementwise_logical_ops.h", "C++", 0, 0, 145, 0, 0, 0, 0, 0, 0, 2, 28, 175
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\elementwise_mul_op.h", "C++", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 8, 49
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\elementwise_op_test.h", "C++", 0, 0, 253, 0, 0, 0, 0, 0, 0, 0, 14, 267
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\elementwise_ops.h", "C++", 0, 0, 449, 0, 0, 0, 0, 0, 0, 27, 58, 534
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\elementwise_ops_utils.h", "C++", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 10, 36
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\elementwise_sub_op.h", "C++", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 8, 77
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\elu_op.h", "C++", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 12, 41
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\enforce_finite_op.h", "C++", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 11, 48
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\ensure_clipped_op.h", "C++", 0, 0, 47, 0, 0, 0, 0, 0, 0, 1, 10, 58
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\ensure_cpu_output_op.h", "C++", 0, 0, 42, 0, 0, 0, 0, 0, 0, 2, 8, 52
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\erf_op.h", "C++", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 9, 37
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\exp_op.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 6, 21
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\expand_op.h", "C++", 0, 0, 97, 0, 0, 0, 0, 0, 0, 4, 17, 118
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\expand_squeeze_dims_op.h", "C++", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 15, 121
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\fc_inference.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\feature_maps_ops.h", "C++", 0, 0, 700, 0, 0, 0, 0, 0, 0, 0, 86, 786
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\feed_blob_op.h", "C++", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 9, 35
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\filler_op.h", "C++", 0, 0, 493, 0, 0, 0, 0, 0, 0, 21, 53, 567
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\find_duplicate_elements_op.h", "C++", 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 13, 57
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\find_op.h", "C++", 0, 0, 60, 0, 0, 0, 0, 0, 0, 5, 14, 79
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\flatten_op.h", "C++", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 10, 62
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\flexible_top_k.h", "C++", 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 12, 39
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\floor_op.h", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 9, 34
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\free_op.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 3, 7, 30
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\fully_connected_op.h", "C++", 0, 0, 286, 0, 0, 0, 0, 0, 0, 16, 33, 335
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\fused_rowwise_8bit_conversion_ops.h", "C++", 0, 0, 144, 0, 0, 0, 0, 0, 0, 8, 31, 183
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\fused_rowwise_nbit_conversion_ops.h", "C++", 0, 0, 152, 0, 0, 0, 0, 0, 0, 19, 33, 204
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\fused_rowwise_nbitfake_conversion_ops.h", "C++", 0, 0, 107, 0, 0, 0, 0, 0, 0, 9, 24, 140
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\fused_rowwise_random_quantization_ops.h", "C++", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 16, 94
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\gather_fused_8bit_rowwise_op.h", "C++", 0, 0, 50, 0, 0, 0, 0, 0, 0, 2, 14, 66
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\gather_op.h", "C++", 0, 0, 162, 0, 0, 0, 0, 0, 0, 29, 28, 219
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\gather_ranges_to_dense_op.h", "C++", 0, 0, 193, 0, 0, 0, 0, 0, 0, 13, 22, 228
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\gelu_op.h", "C++", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 17, 63
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\generate_proposals_op.h", "C++", 0, 0, 116, 0, 0, 0, 0, 0, 0, 41, 24, 181
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\generate_proposals_op_util_boxes.h", "C++", 0, 0, 258, 0, 0, 0, 0, 0, 0, 85, 54, 397
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\generate_proposals_op_util_nms.h", "C++", 0, 0, 549, 0, 0, 0, 0, 0, 0, 149, 98, 796
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\generate_proposals_op_util_nms_gpu.h", "C++", 0, 0, 42, 0, 0, 0, 0, 0, 0, 19, 10, 71
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\given_tensor_byte_string_to_uint8_fill_op.h", "C++", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 8, 66
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\given_tensor_fill_op.h", "C++", 0, 0, 80, 0, 0, 0, 0, 0, 0, 4, 8, 92
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\glu_op.h", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 9, 57
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\group_norm_op.h", "C++", 0, 0, 288, 0, 0, 0, 0, 0, 0, 4, 25, 317
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\gru_unit_op.h", "C++", 0, 0, 196, 0, 0, 0, 0, 0, 0, 9, 36, 241
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\h_softmax_op.h", "C++", 0, 0, 161, 0, 0, 0, 0, 0, 0, 2, 18, 181
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\half_float_ops.h", "C++", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 19, 97
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\hard_sigmoid_op.h", "C++", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 12, 42
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\heatmap_max_keypoint_op.h", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 1, 10, 36
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\if_op.h", "C++", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 13, 62
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\im2col_op.h", "C++", 0, 0, 274, 0, 0, 0, 0, 0, 0, 1, 24, 299
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\index_hash_ops.h", "C++", 0, 0, 60, 0, 0, 0, 0, 0, 0, 2, 17, 79
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\index_ops.h", "C++", 0, 0, 103, 0, 0, 0, 0, 0, 0, 2, 19, 124
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\inference_lstm_op.h", "C++", 0, 0, 275, 0, 0, 0, 0, 0, 0, 1, 35, 311
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\instance_norm_op.h", "C++", 0, 0, 255, 0, 0, 0, 0, 0, 0, 0, 25, 280
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\integral_image_op.h", "C++", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 10, 39
"d:\Euler\venv\Lib\site-packages\torch\include\caffe2\operators\is_empty_op.h", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 8, 27
