2816		402		230		5		-3		6		
2819		403		230		0		-1		3		
2822		404		230		0		-1		3		
2825		405		230		0		-1		3		
2831		393		236		184		-184		6		
2836		404		232		5		-4		5		
2842		406		232		5		-3		6		
2845		407		232		0		-1		3		
2889		403		240		188		-188		44		
2906		404		242		5		-1		17		
2909		405		242		0		-1		3		
2912		406		242		0		-1		3		
2915		407		242		0		-1		3		
2921		416		239		101		-75		6		
2926		406		244		5		-4		5		
2932		408		244		5		-3		6		
2935		409		244		0		-1		3		
2953		415		244		85		-73		18		
2955		418		243		12		-5		2		
2958		419		243		0		-1		3		
2961		420		243		0		-1		3		
2964		421		243		0		-1		3		
2967		422		243		0		-1		3		
2979		419		246		8		-5		12		
2984		423		245		5		-2		5		
2996		420		248		5		-2		12		
2999		421		248		0		-1		3		
3002		422		248		0		-1		3		
3016		422		250		5		-2		14		
3037		429		250		85		-70		21		
3039		425		252		17		-7		2		
3054		430		252		5		-2		15		
3057		431		252		0		-1		3		
3060		432		252		0		-1		3		
3074		432		254		5		-2		14		
3153		442		261		26		-5		79		
3164		441		263		186		-161		11		
3167		442		263		0		-1		3		
3214		460		262		101		-64		47		
3231		461		264		5		-1		17		
3234		462		264		0		-1		3		
3237		463		264		0		-1		3		
3240		464		264		0		-1		3		
3246		466		264		101		-62		6		
3251		463		266		5		-4		5		
3257		465		266		5		-3		6		
3260		466		266		0		-1		3		
3277		467		268		5		-1		17		
3301		468		271		8		-1		24		
3318		469		273		5		-1		17		
3321		470		273		0		-1		3		
3324		471		273		0		-1		3		
3327		472		273		0		-1		3		
3330		473		273		0		-1		3		
3338		471		275		5		-4		8		
3344		473		275		5		-3		6		
3367		476		277		137		-116		23		
3370		477		277		0		-1		3		
3373		478		277		0		-1		3		
3376		479		277		0		-1		3		
3379		480		277		0		-1		3		
3382		481		277		0		-1		3		
3385		482		277		0		-1		3		
3388		483		277		0		-1		3		
3396		481		279		5		-4		8		
3402		483		279		5		-3		6		
3420		482		282		8		-2		18		
3437		483		284		5		-1		17		
3440		484		284		0		-1		3		
3443		485		284		0		-1		3		
3446		486		284		0		-1		3		
3449		487		284		0		-1		3		
3460		486		286		5		-3		11		
3466		488		286		5		-2		6		
3469		489		286		0		-1		3		
3472		490		286		0		-1		3		
3475		491		286		0		-1		3		
3481		493		286		26		-21		6		
3486		490		288		5		-4		5		
3492		492		288		5		-3		6		
3495		493		288		0		-1		3		
3512		494		290		5		-1		17		
3536		495		293		8		-1		24		
3539		496		293		0		-1		3		
3553		496		295		5		-2		14		
3571		509		292		148		-126		18		
3588		510		294		5		-1		17		
3591		511		294		0		-1		3		
3594		512		294		0		-1		3		
3602		510		296		137		-109		8		
3608		512		296		5		-3		6		
3629		519		296		148		-117		21		
3646		520		298		5		-1		17		
3649		521		298		0		-1		3		
3652		522		298		0		-1		3		
3655		523		298		0		-1		3		
3660		520		300		22		-11		5		
3666		522		300		5		-4		6		
3672		524		300		5		-3		6		
3675		525		300		0		-1		3		
3678		526		300		0		-1		3		
3681		527		300		0		-1		3		
3695		527		302		5		-2		14		
3747		528		309		64		-37		52		
3771		529		312		8		-1		24		
3788		530		314		5		-1		17		
3791		531		314		0		-1		3		
3794		532		314		0		-1		3		
3797		533		314		0		-1		3		
3800		534		314		0		-1		3		
3811		533		316		5		-3		11		
3817		535		316		5		-2		6		
3820		536		316		0		-1		3		
3823		537		316		0		-1		3		
3826		538		316		0		-1		3		
3829		539		316		0		-1		3		
3832		540		316		0		-1		3		
3837		537		318		5		-5		5		
3843		539		318		5		-4		6		
3849		541		318		5		-3		6		
3852		542		318		0		-1		3		
3855		543		318		0		-1		3		
3858		544		318		0		-1		3		
3869		543		320		5		-3		11		
3875		545		320		5		-2		6		
3878		546		320		0		-1		3		
3881		547		320		0		-1		3		
3884		548		320		0		-1		3		
3887		549		320		0		-1		3		
3890		550		320		0		-1		3		
3901		549		322		5		-3		11		
3907		551		322		5		-2		6		
3910		552		322		0		-1		3		
3913		553		322		0		-1		3		
3916		554		322		0		-1		3		
3919		555		322		0		-1		3		
3922		556		322		0		-1		3		
3930		554		324		5		-4		8		
3936		556		324		5		-3		6		
3985		563		328		216		-199		49		
3988		564		328		0		-1		3		
3991		565		328		0		-1		3		
3994		566		328		0		-1		3		
3997		567		328		0		-1		3		
4000		568		328		0		-1		3		
4003		569		328		0		-1		3		
4006		570		328		0		-1		3		
4014		568		330		5		-4		8		
4020		570		330		5		-3		6		
4038		569		333		8		-2		18		
4055		570		335		5		-1		17		
4058		571		335		0		-1		3		
4061		572		335		0		-1		3		
4064		573		335		0		-1		3		
4067		574		335		0		-1		3		
4078		573		337		5		-3		11		
4084		575		337		5		-2		6		
4087		576		337		0		-1		3		
4090		577		337		0		-1		3		
4093		578		337		0		-1		3		
4096		579		337		0		-1		3		
4104		577		339		5		-4		8		
4110		579		339		5		-3		6		
4130		581		341		12		-3		20		
4154		582		344		8		-1		24		
4157		583		344		0		-1		3		
4171		583		346		5		-2		14		
4189		589		346		221		-208		18		
4197		594		345		186		-151		8		
4200		595		345		0		-1		3		
4203		596		345		0		-1		3		
4244		598		350		26		-8		41		
4261		599		352		5		-1		17		
4264		600		352		0		-1		3		
4267		601		352		0		-1		3		
4270		602		352		0		-1		3		
4273		603		352		0		-1		3		
4284		602		354		5		-3		11		
4290		604		354		5		-2		6		
4293		605		354		0		-1		3		
4296		606		354		0		-1		3		
4299		607		354		0		-1		3		
4302		608		354		0		-1		3		
4310		606		356		5		-4		8		
4316		608		356		5		-3		6		
4334		607		359		8		-2		18		
4339		611		358		137		-120		5		
4342		612		358		0		-1		3		
4345		613		358		0		-1		3		
4348		614		358		0		-1		3		
4363		612		361		8		-4		15		
4380		613		363		5		-1		17		
4383		614		363		0		-1		3		
4386		615		363		0		-1		3		
4389		616		363		0		-1		3		
4392		617		363		0		-1		3		
4403		616		365		5		-3		11		
4409		618		365		5		-2		6		
4412		619		365		0		-1		3		
4415		620		365		0		-1		3		
4418		621		365		0		-1		3		
4421		622		365		0		-1		3		
4429		620		367		5		-4		8		
4435		622		367		5		-3		6		
4545		647		372		186		-156		110		
4572		649		375		101		-58		27		
4589		650		377		5		-1		17		
4592		651		377		0		-1		3		
4595		652		377		0		-1		3		
4598		653		377		0		-1		3		
4609		652		379		5		-3		11		
4615		654		379		5		-2		6		
4618		655		379		0		-1		3		
4621		656		379		0		-1		3		
4624		657		379		0		-1		3		
4627		658		379		0		-1		3		
4635		656		381		5		-4		8		
4641		658		381		5		-3		6		
4662		658		384		101		-57		21		
4664		661		383		186		-153		2		
4667		662		383		0		-1		3		
4670		663		383		0		-1		3		
4673		664		383		0		-1		3		
4676		665		383		0		-1		3		
